index,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
785,10/06/2000,17:00,0,1004.9,1006.1,1004.9,3081,31.2,22.8,31.5,30.9,24,22.5,65,60,61,79,4.7,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
786,10/06/2000,18:00,0,1003.9,1004.9,1003.9,2433,31.2,23.1,32,30.5,23.8,22.3,65,58,62,78,5.2,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
787,10/06/2000,19:00,0,1003,1003.9,1003,2601,32,23.9,32.5,31.1,24,22,63,56,62,146,3.8,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
788,10/06/2000,20:00,0,1002.9,1003,1002.8,1366,29.4,23.9,32.1,29,24,22.9,74,59,72,179,4.4,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
789,10/06/2000,21:00,0,1002.7,1002.9,1002.7,918,29.7,23.7,29.7,28.9,24.1,22.9,72,69,70,196,3.4,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
790,10/06/2000,22:00,0,1003.2,1003.2,1002.8,241,28.6,23.5,30,28.5,23.7,23,74,67,74,78,2.2,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
791,10/06/2000,23:00,0,1004.1,1004.1,1003.3,-9999,28,23.6,28.6,27,24.3,23.4,83,74,77,64,1.7,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
792,11/06/2000,00:00,0,1005.1,1005.1,1004.1,-9999,28.1,22.5,28.4,27.5,24.1,22.5,80,71,71,62,4.2,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
793,11/06/2000,01:00,0,1006,1006,1005.1,-9999,27.2,22.9,28.1,27.2,22.9,21.9,77,69,77,66,4.9,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
794,11/06/2000,02:00,0,1006.3,1006.4,1006,-9999,26.9,23.1,27.2,26.8,23.4,22.9,81,77,80,45,4.4,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
795,11/06/2000,03:00,0,1006.4,1006.5,1006.3,-9999,25.9,23.1,26.8,25.9,23.3,23,85,80,85,5,3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
796,11/06/2000,04:00,0,1006.1,1006.4,1006.1,-9999,24.4,23.2,25.9,24.3,23.2,23,93,84,93,337,1.9,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
797,11/06/2000,05:00,0,1005.5,1006.1,1005.5,-9999,24,23.2,24.4,23.9,23.2,23,95,93,95,5,0.6,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
798,11/06/2000,06:00,0,1005.1,1005.5,1005.1,-9999,25.9,23.3,25.9,24,23.5,23.2,95,86,86,42,3.2,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
799,11/06/2000,07:00,0,1004.8,1005,1004.8,-9999,25.4,23.1,25.9,25.4,23.4,23.1,88,86,87,16,2.5,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
800,11/06/2000,08:00,0,1004.8,1004.8,1004.7,-9999,25.1,22.8,25.4,25.1,23.1,22.8,87,86,87,29,2.6,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
801,11/06/2000,09:00,0,1005.1,1005.1,1004.8,-9999,25.1,22.8,25.2,25,22.9,22.7,88,86,87,32,2.8,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
802,11/06/2000,10:00,0,1005.5,1005.5,1005.2,-9999,25.1,22.8,25.2,25,22.9,22.7,88,86,87,27,2.6,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
803,11/06/2000,11:00,0,1006,1006,1005.5,120,26,23,26,25.1,23.3,22.8,88,84,84,36,2.2,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
804,11/06/2000,12:00,0,1006.7,1006.7,1006,771,28.1,23.7,28.1,26,23.7,23,85,76,77,78,4.4,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
805,11/06/2000,13:00,0,1007.3,1007.3,1006.8,1753,28.9,23.3,29,28,23.7,23.2,77,72,72,88,6.3,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
806,11/06/2000,14:00,0,1007.4,1007.4,1007.1,1394,28.3,23.3,29.3,28,23.8,23,75,71,74,94,4.4,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
807,11/06/2000,15:00,0,1007.2,1007.4,1007.2,1880,28.7,23.1,30,28.3,24.2,22.8,76,67,72,100,5.5,3.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
808,11/06/2000,16:00,0,1006.2,1007.2,1006.2,1662,29.5,22.5,29.8,28.5,23.7,22.5,74,66,66,104,5.4,2.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
809,11/06/2000,17:00,0,1005.1,1006.2,1005.1,2806,31,23.2,31.1,29.6,23.6,22.6,69,62,63,117,4.8,2.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
810,11/06/2000,18:00,0,1003.2,1005.1,1003.2,2784,30.8,23.1,31.4,30.8,24.3,22.9,67,62,64,123,4,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
811,11/06/2000,19:00,0,1002.5,1003.2,1002.4,2384,31.4,23.3,31.5,30.8,23.6,22.5,65,60,62,89,4.8,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
812,11/06/2000,20:00,0,1002.2,1002.6,1002.2,1748,31.4,22.7,31.5,31.1,23.2,22.2,62,59,60,85,4.1,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
813,11/06/2000,21:00,0,1002.4,1002.5,1002.2,1047,30.8,22.9,31.5,30.8,23.2,22.3,63,58,63,91,3.4,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
814,11/06/2000,22:00,0,1003.2,1003.2,1002.3,235,28.2,22.9,30.9,28.2,23.3,21.9,74,60,73,157,2.7,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
815,11/06/2000,23:00,0,1003.8,1003.8,1003.2,-9999,26,23.9,28.2,26,24.1,23,88,74,88,54,18,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
816,12/06/2000,00:00,0,1004.8,1004.8,1003.8,-9999,26.4,23.4,26.5,25.3,24,23.4,91,83,84,173,1.6,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
817,12/06/2000,01:00,0,1005.5,1005.5,1004.9,-9999,27.1,23.4,27.1,26.3,23.8,23.3,85,80,80,133,1.5,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
818,12/06/2000,02:00,0,1005.5,1005.6,1005.5,-9999,25.7,24,27.1,25.4,24.1,23.3,92,80,90,260,1.9,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
819,12/06/2000,03:00,0,1005.6,1005.6,1005.4,-9999,25.3,23.7,26.1,25.2,24.1,23.4,93,85,91,4,1.2,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
820,12/06/2000,04:00,0,1005.7,1005.9,1005.6,-9999,25.8,23.9,26.5,24.9,23.9,23.5,93,84,89,263,2.4,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
821,12/06/2000,05:00,0,1005.1,1005.7,1005.1,-9999,25.5,23.8,25.8,25.1,24,23.4,91,87,90,146,1.1,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
822,12/06/2000,06:00,0,1004.5,1005.1,1004.5,-9999,24.5,23.6,25.5,24.5,23.8,23.6,95,90,95,322,0.8,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
823,12/06/2000,07:00,0,1004.4,1004.5,1004,-9999,24.2,23.6,24.4,24.1,23.7,23.4,97,95,96,330,13,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
824,12/06/2000,08:00,0,1004.7,1004.7,1004.4,-9999,25.5,23.1,25.5,24.2,24,23,97,86,86,17,2.3,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
825,12/06/2000,09:00,0,1004.9,1005,1004.7,-9999,24.3,22.9,25.5,24.3,23,22.5,92,84,92,331,4.2,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
826,12/06/2000,10:00,0.2,1005.5,1005.5,1004.9,-9999,23.9,23,24.3,23.8,23.1,22.8,96,92,94,34,2.5,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
827,12/06/2000,11:00,0,1006.5,1006.5,1005.4,128,24.4,23,24.4,23.9,23.2,22.6,95,92,92,72,2.2,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
828,12/06/2000,12:00,2,1006.9,1007,1006.5,907,26.1,22.6,26.2,24.1,24,22.3,94,79,81,66,4.7,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
829,12/06/2000,13:00,0,1007.1,1007.1,1006.8,1376,26.8,22.4,27.5,25.8,22.8,20.8,82,69,77,100,2.2,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
830,12/06/2000,14:00,0,1007.1,1007.3,1007.1,1136,27.5,23.2,27.9,26.7,24.2,22.3,82,74,77,172,3.8,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
831,12/06/2000,15:00,0.8,1006.7,1007.1,1006.7,1323,26.9,24.9,29.1,26.8,24.9,23.3,89,73,89,181,3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
832,12/06/2000,16:00,0,1005.6,1006.7,1005.6,2795,30.2,25.3,30.2,26.8,25.7,23.8,91,71,75,143,3.2,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
833,12/06/2000,17:00,0,1004.5,1005.6,1004.5,3095,30.5,23.1,30.6,29.5,24.6,22.7,72,64,65,105,3.2,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
834,12/06/2000,18:00,0,1003.5,1004.5,1003.5,2568,29.6,23.5,31.2,29.5,24.6,22.9,73,62,70,176,4.4,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
835,12/06/2000,19:00,0,1002.5,1003.5,1002.4,1485,29.5,23.7,30,28.1,23.9,23.2,76,68,71,303,4,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
836,12/06/2000,20:00,0,1002.3,1002.5,1002.3,1438,28.2,23.1,29.8,28.1,23.6,22.9,74,67,74,298,5.1,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
837,12/06/2000,21:00,0,1002.5,1002.6,1002.3,244,26.5,23.5,28.2,26.5,23.7,22.8,84,73,83,302,6.7,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
838,12/06/2000,22:00,0,1002.9,1002.9,1002.3,69,25.6,22.2,26.5,25.6,23.6,22.2,84,81,81,311,3.4,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
839,12/06/2000,23:00,0,1003.4,1003.5,1002.9,-9999,25.1,22.4,25.6,24.8,22.7,22.1,88,81,85,279,2.8,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
840,13/06/2000,00:00,0,1004.3,1004.3,1003.4,-9999,24.9,22.4,25.2,24.8,22.6,22.3,87,84,86,320,2.5,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
841,13/06/2000,01:00,0,1005.1,1005.1,1004.1,-9999,24.5,22.5,24.9,24.5,22.6,22.4,89,86,89,314,2.9,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
842,13/06/2000,02:00,0,1005.6,1005.6,1005.1,-9999,24.1,22.4,24.5,24.1,22.6,22.4,91,89,90,317,3.6,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
843,13/06/2000,03:00,0,1005.4,1005.7,1005.3,-9999,24,22,24.2,24,22.4,22,90,88,89,315,3.6,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
844,13/06/2000,04:00,0,1005.1,1005.4,1005,-9999,23.5,22.2,23.9,23.5,22.3,22,92,89,92,255,3.5,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
845,13/06/2000,05:00,0,1004.3,1005.1,1004.3,-9999,23.5,22,23.6,23.2,22.2,22,94,92,92,3,2,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
846,13/06/2000,06:00,0,1003.8,1004.3,1003.7,-9999,22.9,22.1,23.6,22.8,22.1,22,95,91,95,284,2,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
847,13/06/2000,07:00,0,1003.5,1003.8,1003.5,-9999,23.3,22.2,23.3,23,22.2,22.1,95,93,93,317,3.3,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
848,13/06/2000,08:00,0,1003.7,1003.8,1003.5,-9999,23.3,22.2,23.3,23.2,22.3,22.2,94,93,94,307,3.8,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
849,13/06/2000,09:00,0,1004,1004,1003.7,-9999,23.1,22.2,23.3,23,22.2,22.1,95,94,94,289,2.6,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
850,13/06/2000,10:00,0,1004.6,1004.6,1004.1,-9999,22.8,22.1,23.1,22.5,22.2,21.9,97,95,96,318,1.3,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
851,13/06/2000,11:00,0,1005.3,1005.3,1004.6,268,24.4,22.3,24.4,22.6,22.5,22,96,88,88,300,2.4,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
852,13/06/2000,12:00,0,1006.2,1006.2,1005.3,968,25.9,22.6,25.9,24.4,22.7,22.2,88,82,82,317,4.4,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
853,13/06/2000,13:00,0,1006.4,1006.4,1006.2,1700,28.1,23.1,28.1,25.9,23.3,22.4,82,74,74,304,4.2,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
854,13/06/2000,14:00,0,1006.3,1006.4,1006.2,2158,29.4,23.6,30,28.1,24,22.4,74,65,71,127,4.5,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
855,13/06/2000,15:00,0,1006.3,1006.4,1006.2,2193,30.7,23.2,31.2,28.8,24.6,23.2,76,63,64,137,3,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
856,13/06/2000,16:00,0,1005.4,1006.2,1005.4,2989,30.9,23.2,30.9,29.7,24.1,22.3,69,62,64,122,3.9,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
857,13/06/2000,17:00,0,1004.1,1005.4,1004.1,2703,31.4,23.8,31.4,29.5,24.2,22.6,69,61,64,110,4.5,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
858,13/06/2000,18:00,0,1003,1004.1,1003,2659,31.3,23.5,31.5,30.8,24.3,22.9,67,61,63,144,4,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
859,13/06/2000,19:00,0,1001.9,1002.9,1001.9,2246,31.5,23,31.8,31.1,24.3,22.5,66,60,61,120,3.7,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
860,13/06/2000,20:00,0,1001.6,1001.9,1001.5,1583,30.2,22.3,31.7,30.2,23.1,21.9,63,57,63,97,3.3,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
861,13/06/2000,21:00,0,1001.5,1001.7,1001.5,191,29.2,22.6,30.1,29.2,23.1,22.3,69,63,68,75,2.3,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
862,13/06/2000,22:00,0,1001.8,1001.8,1001.5,95,28,23.3,29.1,28,23.9,22.5,77,68,76,29,1.9,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
863,13/06/2000,23:00,0,1002.3,1002.4,1001.7,-9999,26.7,23.1,28,26.7,24.2,23,83,76,80,35,1.8,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
864,14/06/2000,00:00,0,1002.6,1002.6,1002.3,-9999,25.5,23.2,27.4,25.5,23.5,23,87,78,87,42,8.8,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
865,14/06/2000,01:00,0,1003.7,1003.7,1002.6,-9999,24.9,23.4,26,24.9,23.6,23.2,91,86,91,217,28.5,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
866,14/06/2000,02:00,0,1004.3,1004.3,1003.7,-9999,24.8,23.4,25.5,24.7,23.4,23.1,92,87,92,71,1,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
867,14/06/2000,03:00,0,1004.3,1004.4,1004.1,-9999,25.4,23.6,25.9,24.8,23.8,23.2,92,86,90,350,1.2,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
868,14/06/2000,04:00,0,1004.2,1004.3,1004.1,-9999,26.2,23.1,26.3,25.1,23.5,23.1,90,83,83,34,3.6,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
869,14/06/2000,05:00,0,1004,1004.4,1004,-9999,25.7,23,26.3,25.7,23.1,22.8,85,82,85,16,2.7,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
870,14/06/2000,06:00,0,1003.3,1003.9,1003.3,-9999,25.5,22.9,25.7,25.2,23.1,22.8,87,85,85,24,1.7,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
871,14/06/2000,07:00,0,1003.1,1003.3,1003,-9999,25.1,22.8,25.5,25.1,22.9,22.8,87,85,87,33,2.8,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
872,14/06/2000,08:00,0,1002.9,1003.1,1002.9,-9999,25.3,23,25.3,25.1,23,22.8,88,87,87,38,2.7,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
873,14/06/2000,09:00,0,1003.3,1003.3,1002.9,-9999,25.3,22.9,25.4,25.3,23,22.8,87,86,86,48,2.8,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
874,14/06/2000,10:00,0,1003.6,1003.6,1003.2,-9999,25.4,22.9,25.4,25.2,23,22.8,87,86,86,44,2.3,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
875,14/06/2000,11:00,0,1004.2,1004.2,1003.6,83,25.6,23.2,25.6,25.4,23.2,22.9,87,86,86,25,3,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
876,14/06/2000,12:00,0,1004.9,1004.9,1004.2,563,27.1,23.5,27.1,25.7,23.5,23,86,79,81,28,3.9,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
877,14/06/2000,13:00,0,1005.5,1005.5,1005,1158,28.4,23.4,28.4,27.2,23.5,22.9,79,73,74,47,5,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
878,14/06/2000,14:00,0,1005.8,1005.8,1005.5,1185,28.4,23.6,28.6,28.2,24,23,78,72,75,100,5.7,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
879,14/06/2000,15:00,0,1005.5,1005.9,1005.5,1422,29,24.2,29.2,27.9,24.2,23.4,78,72,75,101,4.4,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
880,14/06/2000,16:00,0,1004.2,1005.5,1004.2,2628,29.9,24.1,30.2,29,24.9,24,76,70,71,105,4.9,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
881,14/06/2000,17:00,0,1003,1004.1,1003,2922,30.8,23.5,31.2,29.8,24.5,23.4,72,64,65,100,4.7,2.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
882,14/06/2000,18:00,0,1001.7,1003,1001.7,2012,30.3,24.6,31.9,30.1,24.7,23.3,72,61,71,146,4.1,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
883,14/06/2000,19:00,0,1000.6,1001.7,1000.6,1702,31.2,23.9,31.4,30.3,25,23.9,72,65,65,145,2.7,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
884,14/06/2000,20:00,0,1000.5,1000.8,1000.5,827,29.6,24.2,31.2,29.6,24.4,23.4,73,66,73,233,2.6,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
885,14/06/2000,21:00,0,1001.3,1001.3,1000.4,434,28.8,24.2,29.6,28.8,25.1,23.8,77,71,76,316,2.8,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
886,14/06/2000,22:00,2.4,1002.4,1002.4,1001.3,26,25.2,23.8,28.8,25.2,24.5,23.7,92,75,92,41,7,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
887,14/06/2000,23:00,3.8,1003.5,1003.5,1002.5,-9999,24.7,23.8,25.3,24.7,24.1,23.6,95,91,95,101,5.1,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
888,15/06/2000,00:00,0.4,1003.9,1003.9,1003.4,-9999,24.5,23.8,24.8,24.5,24,23.6,96,93,96,252,3.3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
889,15/06/2000,01:00,0,1004.7,1004.7,1003.9,-9999,24.5,23.6,24.8,24.4,24,23.5,97,94,95,274,2.7,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
890,15/06/2000,02:00,0,1005,1005.2,1004.7,-9999,24.4,23.5,24.5,24.4,23.6,23.4,95,94,95,292,1.7,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
891,15/06/2000,03:00,0,1004.7,1005.1,1004.7,-9999,24.2,23.4,24.4,24.2,23.6,23.3,95,94,95,295,3.3,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
892,15/06/2000,04:00,0,1004.7,1004.9,1004.7,-9999,24.1,23.3,24.2,24.1,23.4,23.3,95,95,95,342,2,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
893,15/06/2000,05:00,0,1004.1,1004.7,1004.1,-9999,24.2,23.3,24.2,24,23.4,23.3,96,95,95,330,2.2,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
894,15/06/2000,06:00,0.8,1003.7,1004.3,1003.7,-9999,24.1,21.8,24.3,23.9,23.3,21.8,95,87,87,91,6.8,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
895,15/06/2000,07:00,0,1003.3,1003.6,1003.3,-9999,23.5,22.4,24.1,23.5,22.5,21.8,93,87,93,5,5.7,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
896,15/06/2000,08:00,0,1003.3,1003.4,1003.3,-9999,22.8,22.3,23.5,22.8,22.6,22.2,97,94,97,281,1.3,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
897,15/06/2000,09:00,0,1003.6,1003.6,1003.2,-9999,23.1,22.2,23.1,22.8,22.5,22.2,97,95,95,325,1.5,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
898,15/06/2000,10:00,0,1004,1004,1003.6,-9999,23.3,22.6,23.3,22.9,22.6,22.2,97,95,96,319,1.5,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
899,15/06/2000,11:00,0,1004.5,1004.5,1004,102,24.1,23,24.1,23.3,23,22.5,96,93,93,14,1.8,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
900,15/06/2000,12:00,0,1005.5,1005.5,1004.5,498,24.7,23.1,25.3,24.1,23.4,22.7,94,86,91,54,5.5,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
901,15/06/2000,13:00,0,1005.8,1005.8,1005.4,1177,26.6,23.2,26.7,24.7,23.8,22.8,91,81,82,29,3.2,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
902,15/06/2000,14:00,0,1005.9,1005.9,1005.8,1646,28.2,23.6,28.2,26.3,23.6,22.6,83,75,76,121,3.1,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
903,15/06/2000,15:00,0,1005.6,1005.9,1005.6,2520,28.6,23.7,29.3,28.4,24.1,22.1,78,67,75,127,3.6,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
904,15/06/2000,16:00,0,1004.9,1005.6,1004.9,2252,29.6,23.6,29.6,28.3,23.9,22.6,75,68,70,102,3.3,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
905,15/06/2000,17:00,0,1003.6,1004.9,1003.6,3109,30.2,23.3,30.5,29.8,24.2,22.6,70,65,66,113,4,2.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
906,15/06/2000,18:00,0,1002,1003.6,1002,2236,30.4,24.3,31.1,29.1,24.3,23.1,71,63,70,134,4.2,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
907,15/06/2000,19:00,0,1001,1002,1001,1878,29.8,23.5,30.6,29.4,24.3,23.2,72,66,69,207,4.2,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
908,15/06/2000,20:00,0.4,1001.2,1001.2,1000.8,462,27,24.7,29.9,27,24.8,23,87,69,87,46,2.7,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
909,15/06/2000,21:00,0.2,1001.2,1001.2,1001,207,26.4,24,27,26.3,24.9,23.8,89,86,87,19,4.3,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
910,15/06/2000,22:00,0,1001.7,1001.7,1001.1,83,26.1,23.1,26.4,25.8,24.1,23.1,88,84,84,82,3.4,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
911,15/06/2000,23:00,0,1003,1003.1,1001.8,-9999,24.7,22.8,26.2,24.7,24,22.7,90,83,90,142,7.8,2.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
912,16/06/2000,00:00,0,1003,1003.3,1003,-9999,23.5,22.1,24.6,23.3,22.9,22.1,94,90,92,119,3.4,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
913,16/06/2000,01:00,0,1003.9,1003.9,1003.1,-9999,23.6,22.7,23.6,23.2,22.7,22.2,96,92,95,136,1.1,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
914,16/06/2000,02:00,0,1004.2,1004.2,1003.9,-9999,24.1,22.8,24.3,23.5,22.8,22.6,96,91,92,24,1.5,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
